project_id,title,description,crs_sector_name,sources,factiva_sources,location_details,GEO_codedUp,GEO_geojsonLink,GEO_sources,GEO_notes,Christian Notes,christian_geojson,level
69990,China provides $1 million China Regional Cooperation and Poverty Reduction Fund for Afghanistan Energy Supply Improvement Investment Program (Tranche 2),"On 20 December 2016, Asian Development Bank (ADB) signed the grant agreement to support Afghanistan Energy Supply Improvement Investment Program (Tranche 2), $1 million from People's Republic of China Regional Cooperation and Poverty Reduction Fund was planned to support the project. The Chinese funding was from ADB-administered People's Republic of China Funding (PRCF) Grant Agreement. PRC Fund resources will be disbursed first until its 100% utilization.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a co-financed project. The project is estimated to cost $420 million in total. It will be financed by Asian Development Bank (ADB) through (i) a grant from its Special Fund resources ($188.23 million), (ii) Afghanistan Infrastructure Trust Fund [AITF] ($225.77 million), and (iii) the People’s Republic of China Regional Cooperation and Poverty Reduction Fund [PRCF] ($1 million), both Funds to be administered by ADB, and Government of Afghanistan ($5 million equivalent). 

Da Afghanistan Breshna Sherkat (DABS) will be the executing agency. The project was estimated to be implemented from January 2017 to December 2022. The Multitranche Financing Facility (MFF) availability period will end on 31 December 2025. The project outputs will be (i) a new 500-MW high-voltage direct current back to back voltage source converter station commissioned at Dashte Alwan, (ii) a new 180 km of 220-kV transmission line commissioned from Doshi to Bamyan, and (iii) a new 220-kV/20-kV substation at Bamyan with a distribution network of 3,000 km and 20,000 new connections. The impact of tranche 2 will be improved access to sustainable energy supplies across Afghanistan, in line with the targets of the National Energy Supply Program of the Government of Afghanistan. The outcome will be increased supply of imported and indigenous power.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a sub-project under Afghanistan Energy Supply Improvement Investment Program, which was approved by ADB on 15 December 2015 and included 5 tranches seperately. 

The grant from China is administered by ADB. The proceeds of all grants in the project will be re-lent to DABS by the government on terms acceptable to ADB, including a financing period of 32 years, an 8-year grace period, an interest rate of 1% per annum during the grace period and 1.5% per annum thereafter. 

","Industry, Mining, Construction","https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/, Other Official Source (non-Donor, non-Recipient); https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/projects/47282-004/main#project-pds, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-008-fam-en.pdf, Implementing/Intermediary Agency Source; https://reconasia-production.s3.amazonaws.com/media/filer_public/db/55/db55378f-25ba-41b4-9a50-790fa8209de5/procurement_plan_afg_energy_supply_improvement_investment_program_-_project_2.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-apfs-en.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-pds-prs.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/219716/47282-004-mpr1.pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Afghanistan:_Energy_Supply_Improvement_Investment_Program, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/484b17878d0d75d105c260107fe4cb95,https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/,"The $1million refrenced in the project went to the funding of Tranche 2. Tranche 2 consists of a converter in Dashte Alwan, a transmission line from Doshi to Bamyan, and a converter in Doshi. Rows 12-14 correspond the the ADM2's that the Doshi-Bayman line runs through, as seen by the Reconnecting Asia source",good,https://gist.github.com/484b17878d0d75d105c260107fe4cb95,district
69990,China provides $1 million China Regional Cooperation and Poverty Reduction Fund for Afghanistan Energy Supply Improvement Investment Program (Tranche 2),"On 20 December 2016, Asian Development Bank (ADB) signed the grant agreement to support Afghanistan Energy Supply Improvement Investment Program (Tranche 2), $1 million from People's Republic of China Regional Cooperation and Poverty Reduction Fund was planned to support the project. The Chinese funding was from ADB-administered People's Republic of China Funding (PRCF) Grant Agreement. PRC Fund resources will be disbursed first until its 100% utilization.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a co-financed project. The project is estimated to cost $420 million in total. It will be financed by Asian Development Bank (ADB) through (i) a grant from its Special Fund resources ($188.23 million), (ii) Afghanistan Infrastructure Trust Fund [AITF] ($225.77 million), and (iii) the People’s Republic of China Regional Cooperation and Poverty Reduction Fund [PRCF] ($1 million), both Funds to be administered by ADB, and Government of Afghanistan ($5 million equivalent). 

Da Afghanistan Breshna Sherkat (DABS) will be the executing agency. The project was estimated to be implemented from January 2017 to December 2022. The Multitranche Financing Facility (MFF) availability period will end on 31 December 2025. The project outputs will be (i) a new 500-MW high-voltage direct current back to back voltage source converter station commissioned at Dashte Alwan, (ii) a new 180 km of 220-kV transmission line commissioned from Doshi to Bamyan, and (iii) a new 220-kV/20-kV substation at Bamyan with a distribution network of 3,000 km and 20,000 new connections. The impact of tranche 2 will be improved access to sustainable energy supplies across Afghanistan, in line with the targets of the National Energy Supply Program of the Government of Afghanistan. The outcome will be increased supply of imported and indigenous power.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a sub-project under Afghanistan Energy Supply Improvement Investment Program, which was approved by ADB on 15 December 2015 and included 5 tranches seperately. 

The grant from China is administered by ADB. The proceeds of all grants in the project will be re-lent to DABS by the government on terms acceptable to ADB, including a financing period of 32 years, an 8-year grace period, an interest rate of 1% per annum during the grace period and 1.5% per annum thereafter. 

","Industry, Mining, Construction","https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/, Other Official Source (non-Donor, non-Recipient); https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/projects/47282-004/main#project-pds, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-008-fam-en.pdf, Implementing/Intermediary Agency Source; https://reconasia-production.s3.amazonaws.com/media/filer_public/db/55/db55378f-25ba-41b4-9a50-790fa8209de5/procurement_plan_afg_energy_supply_improvement_investment_program_-_project_2.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-apfs-en.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-pds-prs.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/219716/47282-004-mpr1.pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Afghanistan:_Energy_Supply_Improvement_Investment_Program, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/908ca31a1a21e9e17c018cd72ad997e7,,,good,https://gist.github.com/908ca31a1a21e9e17c018cd72ad997e7,district
69990,China provides $1 million China Regional Cooperation and Poverty Reduction Fund for Afghanistan Energy Supply Improvement Investment Program (Tranche 2),"On 20 December 2016, Asian Development Bank (ADB) signed the grant agreement to support Afghanistan Energy Supply Improvement Investment Program (Tranche 2), $1 million from People's Republic of China Regional Cooperation and Poverty Reduction Fund was planned to support the project. The Chinese funding was from ADB-administered People's Republic of China Funding (PRCF) Grant Agreement. PRC Fund resources will be disbursed first until its 100% utilization.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a co-financed project. The project is estimated to cost $420 million in total. It will be financed by Asian Development Bank (ADB) through (i) a grant from its Special Fund resources ($188.23 million), (ii) Afghanistan Infrastructure Trust Fund [AITF] ($225.77 million), and (iii) the People’s Republic of China Regional Cooperation and Poverty Reduction Fund [PRCF] ($1 million), both Funds to be administered by ADB, and Government of Afghanistan ($5 million equivalent). 

Da Afghanistan Breshna Sherkat (DABS) will be the executing agency. The project was estimated to be implemented from January 2017 to December 2022. The Multitranche Financing Facility (MFF) availability period will end on 31 December 2025. The project outputs will be (i) a new 500-MW high-voltage direct current back to back voltage source converter station commissioned at Dashte Alwan, (ii) a new 180 km of 220-kV transmission line commissioned from Doshi to Bamyan, and (iii) a new 220-kV/20-kV substation at Bamyan with a distribution network of 3,000 km and 20,000 new connections. The impact of tranche 2 will be improved access to sustainable energy supplies across Afghanistan, in line with the targets of the National Energy Supply Program of the Government of Afghanistan. The outcome will be increased supply of imported and indigenous power.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a sub-project under Afghanistan Energy Supply Improvement Investment Program, which was approved by ADB on 15 December 2015 and included 5 tranches seperately. 

The grant from China is administered by ADB. The proceeds of all grants in the project will be re-lent to DABS by the government on terms acceptable to ADB, including a financing period of 32 years, an 8-year grace period, an interest rate of 1% per annum during the grace period and 1.5% per annum thereafter. 

","Industry, Mining, Construction","https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/, Other Official Source (non-Donor, non-Recipient); https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/projects/47282-004/main#project-pds, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-008-fam-en.pdf, Implementing/Intermediary Agency Source; https://reconasia-production.s3.amazonaws.com/media/filer_public/db/55/db55378f-25ba-41b4-9a50-790fa8209de5/procurement_plan_afg_energy_supply_improvement_investment_program_-_project_2.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-apfs-en.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-pds-prs.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/219716/47282-004-mpr1.pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Afghanistan:_Energy_Supply_Improvement_Investment_Program, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/f942bf0faffd68b9ab94f299eb2fd41f,,,good,https://gist.github.com/f942bf0faffd68b9ab94f299eb2fd41f,district
69990,China provides $1 million China Regional Cooperation and Poverty Reduction Fund for Afghanistan Energy Supply Improvement Investment Program (Tranche 2),"On 20 December 2016, Asian Development Bank (ADB) signed the grant agreement to support Afghanistan Energy Supply Improvement Investment Program (Tranche 2), $1 million from People's Republic of China Regional Cooperation and Poverty Reduction Fund was planned to support the project. The Chinese funding was from ADB-administered People's Republic of China Funding (PRCF) Grant Agreement. PRC Fund resources will be disbursed first until its 100% utilization.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a co-financed project. The project is estimated to cost $420 million in total. It will be financed by Asian Development Bank (ADB) through (i) a grant from its Special Fund resources ($188.23 million), (ii) Afghanistan Infrastructure Trust Fund [AITF] ($225.77 million), and (iii) the People’s Republic of China Regional Cooperation and Poverty Reduction Fund [PRCF] ($1 million), both Funds to be administered by ADB, and Government of Afghanistan ($5 million equivalent). 

Da Afghanistan Breshna Sherkat (DABS) will be the executing agency. The project was estimated to be implemented from January 2017 to December 2022. The Multitranche Financing Facility (MFF) availability period will end on 31 December 2025. The project outputs will be (i) a new 500-MW high-voltage direct current back to back voltage source converter station commissioned at Dashte Alwan, (ii) a new 180 km of 220-kV transmission line commissioned from Doshi to Bamyan, and (iii) a new 220-kV/20-kV substation at Bamyan with a distribution network of 3,000 km and 20,000 new connections. The impact of tranche 2 will be improved access to sustainable energy supplies across Afghanistan, in line with the targets of the National Energy Supply Program of the Government of Afghanistan. The outcome will be increased supply of imported and indigenous power.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a sub-project under Afghanistan Energy Supply Improvement Investment Program, which was approved by ADB on 15 December 2015 and included 5 tranches seperately. 

The grant from China is administered by ADB. The proceeds of all grants in the project will be re-lent to DABS by the government on terms acceptable to ADB, including a financing period of 32 years, an 8-year grace period, an interest rate of 1% per annum during the grace period and 1.5% per annum thereafter. 

","Industry, Mining, Construction","https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/, Other Official Source (non-Donor, non-Recipient); https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/projects/47282-004/main#project-pds, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-008-fam-en.pdf, Implementing/Intermediary Agency Source; https://reconasia-production.s3.amazonaws.com/media/filer_public/db/55/db55378f-25ba-41b4-9a50-790fa8209de5/procurement_plan_afg_energy_supply_improvement_investment_program_-_project_2.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-apfs-en.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-pds-prs.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/219716/47282-004-mpr1.pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Afghanistan:_Energy_Supply_Improvement_Investment_Program, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/ebfff4ce27c244a41497d0477b8fc0b1,https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf,This row refrences the project substation in Bayman ,good,https://gist.github.com/ebfff4ce27c244a41497d0477b8fc0b1,district
69990,China provides $1 million China Regional Cooperation and Poverty Reduction Fund for Afghanistan Energy Supply Improvement Investment Program (Tranche 2),"On 20 December 2016, Asian Development Bank (ADB) signed the grant agreement to support Afghanistan Energy Supply Improvement Investment Program (Tranche 2), $1 million from People's Republic of China Regional Cooperation and Poverty Reduction Fund was planned to support the project. The Chinese funding was from ADB-administered People's Republic of China Funding (PRCF) Grant Agreement. PRC Fund resources will be disbursed first until its 100% utilization.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a co-financed project. The project is estimated to cost $420 million in total. It will be financed by Asian Development Bank (ADB) through (i) a grant from its Special Fund resources ($188.23 million), (ii) Afghanistan Infrastructure Trust Fund [AITF] ($225.77 million), and (iii) the People’s Republic of China Regional Cooperation and Poverty Reduction Fund [PRCF] ($1 million), both Funds to be administered by ADB, and Government of Afghanistan ($5 million equivalent). 

Da Afghanistan Breshna Sherkat (DABS) will be the executing agency. The project was estimated to be implemented from January 2017 to December 2022. The Multitranche Financing Facility (MFF) availability period will end on 31 December 2025. The project outputs will be (i) a new 500-MW high-voltage direct current back to back voltage source converter station commissioned at Dashte Alwan, (ii) a new 180 km of 220-kV transmission line commissioned from Doshi to Bamyan, and (iii) a new 220-kV/20-kV substation at Bamyan with a distribution network of 3,000 km and 20,000 new connections. The impact of tranche 2 will be improved access to sustainable energy supplies across Afghanistan, in line with the targets of the National Energy Supply Program of the Government of Afghanistan. The outcome will be increased supply of imported and indigenous power.

Afghanistan Energy Supply Improvement Investment Program (Tranche 2) is a sub-project under Afghanistan Energy Supply Improvement Investment Program, which was approved by ADB on 15 December 2015 and included 5 tranches seperately. 

The grant from China is administered by ADB. The proceeds of all grants in the project will be re-lent to DABS by the government on terms acceptable to ADB, including a financing period of 32 years, an 8-year grace period, an interest rate of 1% per annum during the grace period and 1.5% per annum thereafter. 

","Industry, Mining, Construction","https://reconnectingasia.csis.org/database/projects/afghanistan-energy-supply-improvement-investment-program-tranche-2/533119da-3b9f-4c22-8f24-f173aa9b3306/, Other Official Source (non-Donor, non-Recipient); https://ewsdata.rightsindevelopment.org/files/documents/04/ADB-47282-004_vR7N8TH.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/projects/47282-004/main#project-pds, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-008-fam-en.pdf, Implementing/Intermediary Agency Source; https://reconasia-production.s3.amazonaws.com/media/filer_public/db/55/db55378f-25ba-41b4-9a50-790fa8209de5/procurement_plan_afg_energy_supply_improvement_investment_program_-_project_2.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-apfs-en.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-documents/47282/47282-004-pds-prs.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/219716/47282-004-mpr1.pdf, Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Afghanistan:_Energy_Supply_Improvement_Investment_Program, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/0246b42011811be76de49d9461442a69,https://www.adb.org/sites/default/files/project-document/78214/42094-075-afg-rp.pdf,"On page 7, section 3 of the source in column I, it refrences the converter station in  Dashte Alwan. Although I could not specifically find  Dashte Alwan, the source describes it as being 25km NW of Puli Khumri (also spelled Pul-e- Khumri) in the Pul-e- Khumri district. When looking at the map, there is no point that is 25km of the city that is outside the district, so I coded it here. ",good,https://gist.github.com/0246b42011811be76de49d9461442a69,district
54771,China Grant to Afghanistan Cricket Board for 'Cricket For All Program',"In 2016, the Chinese government agreed to be a donor to the Afghanistan Cricket Board to support the Cricket for All Program in the Nangarhar Province. Additional financiers are the Asian Development Bank, the Indian government, and the Afghanistan government. The total cost of the program is $5 million, however the commitment made by China is unclear. The current status of the project is unclear.",Education,"https://www.dropbox.com/s/hbi2ki0e4t9quzq/DAD%20Afghanistan%20Project%20180003.pdf?dl=0, Government Source (Donor/Recipient); https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0, Government Source (Donor/Recipient)",NA,Nangarhar Province,ADM1,https://gist.github.com/c9116f9ea0247ec18105d794d68c679f,https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0,I was unable to find a specific district in Nangarhar that this project could be coded to. ,good code up,https://gist.github.com/cbaehr/3fd0b0741d6005ef4014fb8c37ecea51,province
69368,"Chinese Government provides RMB 23 million grant for Phase II of the Parwan Water Conservancy Restoration Project (Linked to Project ID #34509, #34498)","In 2010, the Chinese Government committed grant funding for Phase II of the Parwan Water Conservancy Restoration Project. The purpose of this project was to rehabilitate an irrigation canal in Parwan Province, which is one of the most agriculturally productive areas of Afghanistan. It involved enlarging the main canal, constructing additional gutters and retaining walls, and building fences around the Charikar pumping station and the Parwan Authority office. The total reported cost of this project is RMB 23 million. 

Jiangxi Water and Hydropower Construction Co., Ltd. (JWHC) was the contractor responsible for project implementation. Project implementation began on December 31, 2010. The project was completed on June 15, 2012, and the formal project handover ceremony took place on August 15, 2012. 

The main (85.578 km) irrigation canal was originally constructed with a grant from the Chinese Government in the late 1960s and 1970s. Construction was initiated on December 31, 1968 and completed on December 31, 1976. It was designed to irrigate 24,800 hectares (or 372,000 acres) of land. However, due to the effects of war and wear and tear, the irrigation canal fell into a state of disrepair and was unable to supply water in a reliable and effective manner.

Phase-1 of the Parwan Conservancy project is recorded in #34509. In a news article published by the Chinese Embassy Website, the funding for the project was drawn from the US$150 million that China has pledged in 2002 and is a sub-umbrella project of #34498.

STAFF_NOTE: The Chinese project title is 阿富汗帕尔旺水利增项工程 or 阿富汗帕尔旺水利工程修复（二期. For the time being, we assume that the full cost of the project (RMB 23 million) was the value of the grant funding provided by the Chinese Government. 
","Agriculture, Forestry and Fishing","http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); http://af.china-embassy.org/chn/zagx/sbwl/t960971.htm, Government Source (Donor/Recipient); http://af.china-embassy.org/eng/dsxx/dshd/t975744.htm , Government Source (Donor/Recipient); http://af.china-embassy.org/eng/dsxx/dshd/t961978.htm , Government Source (Donor/Recipient); http://www.chinaembassy.ee/eng/dtxw/t111599.htm, Government Source (Donor/Recipient); http://www.tidi.ac.cn/english/E_da.htm, Implementing/Intermediary Agency Source; http://www.adb.org/sites/default/files/institutional-document/32268/files/cspu-afg-2005.pdf, NGO/Civil Society/Advocacy; http://en.people.cn/200403/03/eng20040303_136448.shtml, Media Report, including Wikileaks; http://af.china-embassy.org/chn/zagx/sbwl/t960971.htm, Government Source (Donor/Recipient); http://www.afghanemb-canada.net/public-affairs-afghanistan-embassy-canada-ottawa/daily-news-bulletin-afghanistan-embassy-canada-ottawa/2012/january/0109.pdf, Government Source (Donor/Recipient); http://www.mofcom.gov.cn/dl/gbdqzn/upload/afuhan.pdf, Government Source (Donor/Recipient); http://www.cwe.cn/contents/project-trends/1400.html, Implementing/Intermediary Agency Source; http://www.cwe.cn/contents/project-trends/1346.html, Implementing/Intermediary Agency Source",NA,The Parwan Water Project is located north of Kabul in Parwan Province.,ADM1,https://gist.github.com/4806c918a310c765599e996b132851c8,http://af.china-embassy.org/eng/dsxx/dshd/t961978.htm,The project is for irrigation canals in Parwan province. I was unable to find the exact location of these canals within the province.,good code up,https://gist.github.com/cbaehr/196df4bd95996259b85706def51ad7b6,province
37873,China donates $1 million for Afghan government startup funds,"In 2001 China provided a cash donation of $1 million for the newly formed Afghan government to be used as government startup funds.

From China ECCO in Afghanistan:

2001年阿临时政府成立后，我向阿方提供100万美元现汇作为政府启动基金以及3000万元人民币的紧急物资援助。",General Budget Support,"http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&NS=18&AID=9NAT002200&an=bbcsap0020020529dy5t0040h&cat=a&ep=ASI, Media Report, including Wikileaks","https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&NS=18&AID=9NAT002200&an=bbcsap0020020529dy5t0040h&cat=a&ep=ASI, Media Report, including Wikileaks",Kabul,,https://gist.github.com/31021657837cf1f0887172bd443b6882,http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml,"Because the Afghan govenrment is based in Kabul, I coded there. ",code this up,,country
56584,China Grants 33.5 million AFA to Afghan Ministry of Foreign Affairs (linked to #53879),"On December 22, 2016, China provided 33.5 million AFA to the Afghan Ministry of Foreign Affairs. From November 20, 2008, to December 21, 2019, China provides 858,140,268 Afghanistan Afghani (approx. 16.4 million USD) aids to Afghan Ministry of Foreign Affairs. The contribution was delivered over multiple years. About 97 million AFA (1.5 million USD) was spent. The funds were given in a grant used for acquisition of assets and the use of goods and services (#53879). DAD Platform Refer Project Code: AFG/230069; Old Project Code: AFG/0866901",Other Multisector,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=1&SubModuleID=1&Hierarchy=A1_RT_OP_PROJECT&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=8825&beansKey=154258875818446093_1542588941379, Government Source (Donor/Recipient); https://www.dropbox.com/s/ttwe1lxhfyzo0c2/May%202018%20Flat%20Export%20of%20Afghanistan%20DAD%20China%20Project%20Data.xlsx?dl=0, Other Official Source (non-Donor, non-Recipient); https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0, Government Source (Donor/Recipient); http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=1&SubModuleID=1&Hierarchy=A1_RT_OP_PROJECT&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=8825&beansKey=154258875818446093_1542588941379, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)",NA,NA,,https://gist.github.com/8edbc05a009ea3af02b47da38cc4bf60,https://www.mfa.gov.af/contact-us.html,"The funds went directly to the operations of the ministry rather than for the ministry to re-dispurse, so I coded to the location of the ministry which is in Kabul",good,https://gist.github.com/8edbc05a009ea3af02b47da38cc4bf60,district
53634,Chinese Government provides RMB 180 million grant for National Vocational and Technical College Project,"In 2017, the Chinese Government and the Government of Afghanistan signed an MOU related to the National Vocational and Technical College Project. The MoU was signed by the Afghan Education Minister and the Economic Attaché for the Embassy of China in Kabul. The Bureau for International Economic Cooperation within China’s Ministry of Commerce committed RMB 180 million of grant funding for this project. 

The project involved the construction a new general building, the construction of an academic building with 65 classrooms, a dormitory, and a gymnasium; and the upgrading of an existing automobile repair laboratory. It has reportedly provided employment to 300 local residents. Upon completion, it was designed to serve up to 1,720 students. The National Vocational and Technical College was designed by SIPPR Engineering Group Co., Ltd (中国机械工业第六设计研究院有限公司) and constructed by China Railway 14th Construction Bureau Co Ltd. (中铁十四局). Construction began on April 12, 2017, and the project was completed in January 11, 2019. It successfully passed completion acceptance on March 10, 2019. 

The Chinese project title is 阿富汗职业技术学院项目.
",Education,"https://www.weibo.com/ttarticle/p/show?id=2309351000444146854110604452&infeed=1, Social Media, including Unofficial Blogs; http://www.xinhuanet.com/english/2017-10/10/c_136670303.htm, Media Report, including Wikileaks; http://af.china-embassy.org/chn/zagx/sbwl/t1453204.htm, Government Source (Donor/Recipient); http://www.xinhuanet.com/world/2017-04/13/c_1120798859.htm, Other Academic (Working Paper, Dissertation); https://www.crcc.cn/art/2017/7/19/art_551_119727.html, Media Report, including Wikileaks; https://drive.google.com/file/d/160mqM3xSICKlZF518q3PQeFD_BMfLIXh/view?usp=sharing, Media Report, including Wikileaks; https://www.pajhwok.com/en/2015/11/30/china-pledges-58m-aid-afghan-education-sector, Media Report, including Wikileaks; http://www.mofcom.gov.cn/dl/gbdqzn/upload/afuhan.pdf, Government Source (Donor/Recipient); http://www.crssg.com/art/2017/1/25/art_1866_509080.html, Implementing/Intermediary Agency Source; https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1719914.shtml , Government Source (Donor/Recipient); https://www.crcc.cn/art/2019/3/13/art_32453_2885510.html , Media Report, including Wikileaks; http://af.china-embassy.org/chn/sgxw/t1720400.htm, Government Source (Donor/Recipient); http://af.china-embassy.org/eng/sgxw/t1719917.htm , Government Source (Donor/Recipient); https://president.gov.af/en/afghanistan-and-china-signed-three-cooperation-agreements/ , Government Source (Donor/Recipient); http://english.crcc.cn/art/2019/3/13/art_441_2872402.html , Media Report, including Wikileaks; https://www.facebook.com/watch/live/?v=343704502920294&ref=watch_permalink , Social Media, including Unofficial Blogs; http://ceo.gov.af/en/news/56191 , Government Source (Donor/Recipient); https://www.youtube.com/watch?v=fL1Ox8ICfAI, Social Media, including Unofficial Blogs; http://en.people.cn/n3/2019/1211/c90000-9639864.html, Media Report, including Wikileaks",NA,NA,,https://gist.github.com/0661d7ce329dec037eebfd689eaaf427,"http://www.xinhuanet.com//english/2017-08/22/c_136545614.htm, https://en.wikipedia.org/wiki/Afghanistan_Technical_Vocational_Institute",I was able to find Technical Vocational school refrenced in the project. ,good,https://gist.github.com/0661d7ce329dec037eebfd689eaaf427,district
