project_id,title,description,crs_sector_name,sources,factiva_sources,location_details,GEO_codedUp,GEO_geojsonLink,GEO_sources,GEO_notes,Christian Notes,christian_geojson,level
41966,"China sent medical team to Gujarat, India for earthquake relief","On February 1, 2001, a Chinese Ministry of Foreign Affairs official announced that the Chinese government had decided to send a medical rescue team to Gujarat, India following the January 26, 2001 earthquake. The duration of the team's stay and the value of this project is unknown. The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service lists the project as flow ID #2806 and reports it as completed.",Emergency Response,"https://global.factiva.com/redir/default.aspx?P=sa&an=bbcapp0020010710dx24000oa&cat=a&ep=ASE, Media Report, including Wikileaks; https://fts.unocha.org/flows/2806?destination=donors/2976/flows/2001, Other Official Source (non-Donor, non-Recipient); http://mil.news.sina.com.cn/2001-02-01/12355.html, Media Report, including Wikileaks","https://global.factiva.com/redir/default.aspx?P=sa&an=bbcapp0020010710dx24000oa&cat=a&ep=ASE, Media Report, including Wikileaks",NA,ADM1,https://gist.github.com/camilabaioni/c18b3fd1f0d4025a029fbb4c1dd890cf,https://www.google.com/maps?q=gujarat+state&rlz=1C5CHFA_enUS873US873&gs_lcp=Cgdnd3Mtd2l6EAEYADIHCC4QQxCTAjICCAAyAggAMggILhDHARCjAjIICC4QxwEQrwEyAggAMgIIADICCAAyAggAMgIIADoHCAAQRxCwAzoICAAQsQMQgwE6BAguEEM6CwgAELEDEIMBEMkDOgIILjoFCAAQkQJQ6QtYwBRgkxpoA3ACeAGAAcMBiAGPBpIBAzMuNJgBAKABAaoBB2d3cy13aXrIAQjAAQE&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiHodTti8LvAhWjMVkFHdbEAQUQ_AUoAXoECAEQAw,"Coded the Gujarat State. Emergency response team was sent to Gujarat, which is an ADM1 in India which i coded with QGIS",good code up,https://gist.github.com/cbaehr/b609ec1ae1ef6a63465fe82cba5932fb,province
73619,"Red Cross Society of Hong Kong grants 132,376 HKD to IFRC following the 2004 floods in India","Following severe flooding in India, on 30 July 2004, the Red Cross Society of Hong Kong through the Red Cross Society of China pledged 132,376 HKD (or 21,418 CHf) in cash to the International Federation of Red Cross and Red Crescent Societies (IFRC) for the procurement of food items in India. This donation would feed an estimated 1,500 families for 1.5 months (see: Aug. '04 IFRC report). A December 2004 report from IFRC says the entire pledge was received. The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service captures this donation in flow ID #22840.",Emergency Response,"https://fts.unocha.org/flows/22840, Other Official Source (non-Donor, non-Recipient); https://www.ifrc.org/docs/appeals/04/160403.pdf, Other Official Source (non-Donor, non-Recipient); https://reliefweb.int/report/india/international-red-cross-seeks-hk616-million-help-south-asia-flood-victims, Media Report, including Wikileaks; https://www.ifrc.org/docs/appeals/04/160407.pdf, Implementing/Intermediary Agency Source",NA,NA,country_level,,https://fts.unocha.org/flows/22840,Coded up to the country level since the Red Cross Society of Hong Kong donated money to India for food pocurement due to severe flooding. There was no information about where this aid was used so it was coded up to country level.,good code up,,country
67448,CDB and Sistema Shyam sign $255 million loan facility for the purchase of telecommunication equipment(Linked to Project ID #67447),"On December 23, 2009, On 23 December 2009, Sistema Shyam TeleServices Limited (SSTL) entered into a facility agreement with the China Development Bank Corporation allowing borrowings of up to approximately $255 million. The loan was provided to finance telecommunication equipment supplies. The facility has a maturity of 2017 (8-year maturity period) with a grace period of 3 years. The interest rate is LIBOR +1.5% (2.31%). As of December 31, 2011, the total outstanding amount of the facility was $250.36 million. It has been assumed that the entire amount was drawn down and that SSTL repaid around $4 million of the facility. The facility is guaranteed by Sistema JSFC. Non-compliance with the covenants of the facility agreement with the China Development Bank Corporation, in addition to other events, may constitute an event of default. These other events include: (i) any creditor becoming entitled to declare the debt of SSTL (and its subsidiaries) or Sistema JSFC over a certain amount due and payable as a result of an event of default provided that such default has continued for a specified period of time; (ii) the termination, suspension or cancellation of any authorization or licence of SSTL to provide wireless telephony services, or the modification or renewal of any such licence, in each case which would have a material adverse effect on the business, operations, assets or financial condition of SSTL or Sistema JSFC; (iii) the commencement or threat of any litigation, arbitration or administrative proceeding of or before any court, arbitral body or agency against SSTL, any of its subsidiaries or Sistema JSFC, which, if adversely determined, might reasonably be expected to have a material adverse effect on the business, operations, assets or financial condition of SSTL or Sistema JSFC; (iv) any event or circumstance which has a material adverse effect on the business, financial condition, results of operations or prospectus of SSTL or Sistema JSFC; (v) any legal proceeding initiated with a view to the seizure, compulsory acquisition, expropriation or nationalisation of all or a material part of the undertakings, assets, rights, revenues or shares of SSTL; (vi) any breach of representation (which automatically repeat on each draw-down request date and on each interest payment date), including (without limitation) a representation that no litigation has been commenced which, if adversely determined, might reasonably be expected to have a material adverse effect on the business, financial condition, results of operations or prospectus of SSTL or Sistema JSFC; and (vii) any expropriation, attachment, sequestration, distress or execution that affects any asset or assets of SSTL or any of its subsidiaries or Sistema JSFC. SSTL is an Indian mobile and fixed communication operator with a spectrum in 22 licence circles covering a total population of approximately 1.2 billion people located in all of the 28 administrative states and seven union territories. STAFF_NOTE: The interest rate has been recorded as listed on pages 147 and F-39 of the '2012 Bond Prospectus for Bashnet'. Related to Project #67447 which turns out to be a project in India(see '2012 Bond prospectus for Bashnet'). On 14 January 2016, Reliance Communications announced that it had acquired Sistema Shyam TeleServices Limited (SSTL, operating as MTS India) in an all-stock deal. In February 2019, Reliance Communications filed for bankruptcy as it was unable to sell assets to repay its debts.",Communications,"https://www.dropbox.com/s/een2ych5zk3t55u/2012%20Bond%20Prospectus%20for%20Bashneft.pdf?dl=0, Implementing/Intermediary Agency Source",NA,NA,country_level,,,Coded up to the country level since the telecommunications equipment would be used throughout the country and more specific location could not be used.,good code up,,country
54027,India CBSE signs MoU with Hanban for Teaching Chinese in India,"In August 2008, Hanban and India Central Board of Secondary Education (CBSE) signed a Memorandum of Understanding on teaching Chinese in India. Xu Lin (许琳), the director of Hanban and chief officer of Confucius Institute, and Subrahmanyam Jaishanker (苏杰生), India Ambassador of India signed the paperwork in Embassy of India in China. 

Hanban agreed to support India in training 300 Chinese teachers, offer 100 annual scholarships for Indian teachers teaching Chinese to train in China, and provide assistance to establish the teaching of Chinese.

In addition, CBSE decided to include Chinese in foreign language courses. It will start by establishing Chinese courses in 500 middle schools and expand to total 11,500 middle schools in the future.




",Education,"http://in.china-embassy.org/chn/zygx/zywl1/t964318.htm, Government Source (Donor/Recipient); http://monitor.icef.com/2012/09/china-paves-the-way-for-new-confucius-institutes-in-india-global-demand-rising/, Media Report, including Wikileaks",NA,NA,country_level,,https://en.wikipedia.org/wiki/Central_Board_of_Secondary_Education,Coded up to the country level since the CBSE is the Central Board of Secondary Education and is a national levle board for private and public schools throughout india,good code up,,country
54344,CDB provides $100 million loan for 1320MW Coal-Fired Jhajjar Power Plant Project (Linked to Project ID #54343),"On November 17, 2010, China Development Bank, China Eximbank, Hong Kong and Shanghai Banking Corporation, Standard Chartered Bank, and Bank of Tokyo-Mitsubishi UFJ provided a $288 million syndicated loan to CLP India Private Limited — a subsidiary of CLP Group — for the 1320MW Coal-Fired Power Plant Project in Jhajjar, Haryana. The loan carries a 13.5-year maturity. The loan’s final maturity date is May 17, 2024. The interest rate is unknown. 

China Eximbank reportedly contributed $88 million to the loan syndicate, while China Development Bank contributed $100 million. Sinosure provided insurance for the loan. The loan is refinancing a part of a Rs39 billion loan that CLP India Private Limited contracted in 2009 with Industrial Development Bank of India (IDBI). Project ID#54343 captures China Eximbank’s contribution and project ID#54344 captures China Development Bank’s contribution. 

SEPCO III/ Shandong Tiejun Engineering Company Limited is the EPC contractor responsible for project implementation. Construction began in January 2009. Stage one of the project involved installing 660 MW capacity and that was commissioned March 2012. Stage two of the project involved installing 660 MW capacity and it was commissioned on July 19, 2012.


",Energy Generation and Supply,"https://www.dropbox.com/s/qdih5dk09kqe8mc/IJGlobal%20-%20CLP%20Jhajjar%20Power%20Refinancing-%20India.pdf?dl=0, NGO/Civil Society/Advocacy; http://www.pp.u-tokyo.ac.jp/graspp-old/research/dp/documents/GraSPP-DP-E-14-003.pdf, Academic Journal Article; http://www.pp.u-tokyo.ac.jp/wp-content/uploads/2016/03/GraSPP-DP-E-14-003-SOM.pdf, Other Academic (Working Paper, Dissertation); https://www.adb.org/sites/default/files/project-document/67374/42933-ind-seia.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/vults7c3kv89j45/BU_PITCH_ENGLISH_2018.xlsx?dl=0, Government Source (Donor/Recipient); https://asian-power.com/regulation/news/clp-india-completes-228m-refinancing-jhajjar-plant, Media Report, including Wikileaks; https://www.clpindia.in/media/CLP%20Jhajjar%20Financing%20India%20press%20release.pdf, Implementing/Intermediary Agency Source; https://clpindia.in/doc/AnnualReports/AR2017-18.pdf , Implementing/Intermediary Agency Source; https://www.bseindia.com/downloads/ipo/201681214506JPL%20IM%20Final%20NCD%202%20120816.pdf , Implementing/Intermediary Agency Source; https://en.wikipedia.org/wiki/Jhajjar_Power_Station , Media Report, including Wikileaks",NA,"This 1320MW power plant is located in the village of Khanpur, the district of Jhajjar, and the state of Haryana (28°29′21″N 76°21′05″E)",NO,https://gist.github.com/camilabaioni/eea1d971d157de292154d08c62c4176a,"https://www.google.com/maps/place/Jhajjar+Power+Station/@28.489247,76.3556996,15z/data=!4m2!3m1!1s0x0:0x9109af8de859ac7?sa=X&ved=2ahUKEwiehMXA7cLvAhUqGVkFHROdATUQ_BIwEnoECB0QBQ",Coded the Jhajjar District.Was able to find the Coal-Fired Jhajjar Power Plant Project on google maps. The description and the locationa_details gave the Jhajjar district as the location and no information contradicted this.,good,https://gist.github.com/camilabaioni/eea1d971d157de292154d08c62c4176a,district
54023,China and India plans to complete Sino-India Culture Communication Encyclopedia in 2014,"On May 20, 2013, China and India announced in the joint statement that they plan to complete Sino-India Culture Communication Encyclopedia in 2014. The encyclopedia is designed to increase news media communication and cooperation, as well as enhance citizens to know and develop friendships between both countries. India agreed to launch classics translation project. The Encyclopedia was released in both English and Chinese versions by the Vice Presidents of India and China on June 30, 2014, in Beijing. It features over 700 entries, covering contacts and exchanges between the two countries in the trade, economic, literary, cultural and philosophical spheres. The Indian Ministry of External Affairs and financial value of this project is unclear.
Plans to complete Sino-India Culture Communication Encyclopedia were announced at the same time as the Sino-India classics translation project (#54024).

Quote: 加强两国新闻媒体交流与合作，增进两国人民相互了解和友好感情,双方决定于2014年完成《中印文化交流百科全书》编撰工作，同意启动中印经典作品互译工程。",Education,"http://in.china-embassy.org/chn/zygx/zywx/t1041929.htm, Government Source (Donor/Recipient); https://www.mea.gov.in/in-focus-article.htm?23520/Encyclopedia+of+IndiaChina+Cultural+Contacts, Government Source (Donor/Recipient); http://www.mea.gov.in/images/pdf/India-ChinaEncyclopedia_Vol-1.pdf, Government Source (Donor/Recipient)",NA,NA,country_level,,,Coded to the country level since all of China and India planned to complete the Sino-India Culture Communication Encyclopedia and no specific districts were directly affected.,good code up,,country
73617,"Red Cross Society of Hong Kong donates $41,124 USD to IFRC in India","According to the UN Office for the Coordination of Humanitarian Response (OCHA) Financial Tracking Service (flow ID #15465), on 12 June 2003, the Hong Kong Red Cross through the Red Cross Society of China granted $41,124 USD to the International Federation of Red Cross and Red Crescent Societies (IFRC) for 'renovation' in India under the early recovery sector. All other project details are unknown.",Unallocated / Unspecified,"https://fts.unocha.org/flows/15465, Other Official Source (non-Donor, non-Recipient)",NA,NA,country level,,https://fts.unocha.org/flows/15465,The Hong Kong Red Cross Society donated money to India for early recovery. There was no information about where this aid was used so it was coded up to country level.,good code up,,country
54021,China and India Institutionalize Annual Sino-India Media Summit,"In 2015, China and India agree to institutionalize annual Sino-India Media Summit. The summit is designed to enhance communication and mutual understanding. It will be responsible by China State Council Information Office and India Ministry of Foreign Affair. The summit will be held annually and in each country in turn. The first summit was established and agreed on in 2013 when the previous China-India Joint Statement was established. Other related project captured in the same article includes the establishment of an annual Sino-India Think Tank conference (#54020). STAFF_NOTE: It is unclear if there is a financial flow from China to India.",Communications,"http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm, Government Source (Donor/Recipient)",NA,NA,country level,,http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm,This project created an annual media conference between China and India. The meetings will alternate between China and India so it was coded up to country level due to some of the meetings taking place out of the country and the meeting locatons not being known yet.,good code up,,country
54350,"CDB provides $300 million loan (Facility IV) to Reliance Telecom for unspecified purposes (Linked to Project ID #42654, #54348, #54349)","On March 9, 2011, Reliance Telecom Ltd -- a subsidiary of Reliance Communications -- signed a $300 term loan facility agreement with China Development Bank ('Facility IV') for unspecified purposes. The loan carried an interest rate of LIBOR plus a 2.2% margin. As of December 31, 2014, $214 million of the principal amount was outstanding under this facility. This project is linked to three other CDB loans to Reliance: $750 million USD in 2008, (Facility I) (#42654), $300 million USD in 2011, (Facility II) (#54348), and $1.33 billion in 2011 (Facility III) (#54349). In February 2019, Reliance Communications filed for bankruptcy as it was unable to sell assets to repay its debts. Media reports suggest that Facility 2 and 4, amounting to 600 million USD was used to import telecomm equipment from Huawei and ZTE. STAFF_NOTE: We calculate the average 6-month LIBOR rate (0.208%) in the month when the loan agreement was signed (March 2011) and add a 2.2% margin to arrive at our interest rate estimate of 2.408%.",Communications,"https://links.sgx.com/FileOpen/Reliance%20Communications%20-%20Final%20OC.ashx?App=Prospectus&FileID=26422, Implementing/Intermediary Agency Source; https://economictimes.indiatimes.com/industry/telecom/reliance-communications-gets-rs-8700-cr-loan-from-china-development-bank/articleshow/7663633.cms?from=mdr, Media Report, including Wikileaks; https://thewire.in/business/uk-court-orders-anil-ambani-to-pay-717-million-to-chinese-banks-within-21-days, Social Media, including Unofficial Blogs; https://en.wikipedia.org/wiki/Reliance_Communications. , Media Report, including Wikileaks",NA,NA,No,https://gist.github.com/jmitchell01/ed636fa39144a1b4a80d9d58392aa6fe,"https://economictimes.indiatimes.com/industry/telecom/reliance-communications-gets-rs-8700-cr-loan-from-china-development-bank/articleshow/7663633.cms?from=mdr, https://www.goodreturns.in/company/reliance-communications/profile.html","Reliance Communications received a loan from China in order to alleivate some of its debt. However, it appears that in 2016 the company was forced to close due to its debts. The company is located in New Mumbai, which is in Thane District.",good,https://gist.github.com/abgaddi/f95f79f19b5433b52c04a0c1593baaec,district
54343,China Eximbank provides $88 million loan for 1320MW Coal-Fired Jhajjar Power Plant Project (Linked to Project ID #54344),"On November 17, 2010, China Development Bank, China Eximbank, Hong Kong and Shanghai Banking Corporation, Standard Chartered Bank, and Bank of Tokyo-Mitsubishi UFJ provided a $288 million syndicated loan to CLP India Private Limited — a subsidiary of CLP Group — for the 1320MW Coal-Fired Power Plant Project in Jhajjar, Haryana. The loan carries a 13.5-year maturity. The loan’s final maturity date is May 17, 2024. The interest rate is unknown. 

China Eximbank reportedly contributed $88 million to the loan syndicate, while China Development Bank contributed $100 million. Sinosure provided insurance for the loan. The loan is refinancing a part of a Rs39 billion loan that CLP India Private Limited contracted in 2009 with Industrial Development Bank of India (IDBI). Project ID#54343 captures China Eximbank’s contribution and project ID#54344 captures China Development Bank’s contribution. 

Construction began in January 2009. Stage one of the project involved installing 660 MW capacity and that was commissioned March 2012. Stage two of the project involved installing 660 MW capacity and it was commissioned on July 19, 2012.


",Energy Generation and Supply,"https://www.dropbox.com/s/qdih5dk09kqe8mc/IJGlobal%20-%20CLP%20Jhajjar%20Power%20Refinancing-%20India.pdf?dl=0, NGO/Civil Society/Advocacy; http://www.pp.u-tokyo.ac.jp/graspp-old/research/dp/documents/GraSPP-DP-E-14-003.pdf, Academic Journal Article; http://www.pp.u-tokyo.ac.jp/wp-content/uploads/2016/03/GraSPP-DP-E-14-003-SOM.pdf, Other Academic (Working Paper, Dissertation); https://www.adb.org/sites/default/files/project-document/67374/42933-ind-seia.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/vults7c3kv89j45/BU_PITCH_ENGLISH_2018.xlsx?dl=0, Government Source (Donor/Recipient); https://asian-power.com/regulation/news/clp-india-completes-228m-refinancing-jhajjar-plant, Media Report, including Wikileaks; https://en.wikipedia.org/wiki/Jhajjar_Power_Station , Media Report, including Wikileaks; https://www.bseindia.com/downloads/ipo/201681214506JPL%20IM%20Final%20NCD%202%20120816.pdf , Implementing/Intermediary Agency Source; https://clpindia.in/doc/AnnualReports/AR2017-18.pdf , Implementing/Intermediary Agency Source; https://www.clpindia.in/media/CLP%20Jhajjar%20Financing%20India%20press%20release.pdf, Implementing/Intermediary Agency Source",NA,"This 1320MW power plant is located in the village of Khanpur, the district of Jhajjar, the state of Haryana (28°29′21″N 76°21′05″E)",No,https://gist.github.com/jmitchell01/7a4556ddf9268af9098e06e8d0a26d1b,https://en.wikipedia.org/wiki/Jhajjar_Power_Station,"A loan was provided for the 1320MW Coal-Fired Power Plant Project in Jhajjar, Haryana. The ADM2 of Jhajjar was found and coded using QGIS.",good,https://gist.github.com/jmitchell01/7a4556ddf9268af9098e06e8d0a26d1b,district
73622,Hong Kong donates $3.87 million HKD for drought relief in India,"On 2 June 2016, The Standard reported that the Government of Hong Kong SAR's Disaster Relief Fund granted 3.87 million HKD (about $500,000 USD) to World Vision Hong Kong, a branch of an international NGO, for drought relief in Maharashtra, India. The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service captures this donation flow ID #150764 and marks it as paid.",Emergency Response,"https://fts.unocha.org/flows/150764, Other Official Source (non-Donor, non-Recipient); https://www.thestandard.com.hk/breaking-news/section/3/75486/HK-provides-HK$3.8m-for-India-drought-relief, Media Report, including Wikileaks",NA,NA,ADM1,https://gist.github.com/jmitchell01/8fca156c1b8cf480d230e6a9ded25f1e,https://www.thestandard.com.hk/breaking-news/section/3/75486/HK-provides-HK$3.8m-for-India-drought-relief,"Hong Kong donated money for relief for drought in Maharashtra, which is an ADM1 in India. This was coded on QGIS.",good code up,https://gist.github.com/cbaehr/fc3744efa9dc9cedc121337e32a64ff9,province
54020,China and India Initiate Annual Sino-India Think Tank Conference,"In May 2015, China and India agree to start annual Sino-India Think Tank Conference. It will be held in each country in turn. The conference is established to enhance communication and increase mutual understanding. The India-China Think Tank Forum was established by Prime Minister Narendra Modi and President Xi Jinping during the Indian Prime Minister’s visit to China. The goal of this conference is to foster closer dialogue and mutual understanding between the two countries and to deliberate on contemporary issues of regional and international significance. The 2015 conference had two roundtable discussions: one on Indo-Chinese cooperation on global economic governance and another on how India and China could steer global financial markets. 

The Chinese delegation was led by Prof. Wang Weiguang, President of the Chinese Academy of Social Sciences (CASS).  It is the first and the most comprehensive academic research organization in China for study in the fields of philosophy and social sciences and is central to policy-making in China. The transaction amount is unknown. 

Other project captures at the same source include institutionalizing Sino-India Media Summit (Code: 54021) and establishing Mahatma Gandhi (圣雄甘地) India Research Center in Fudan University.

STAFF_NOTE: The flow class and flow type were marked as vague because it is unclear if China will provide any financial flow to India.  The Chinese Academy of Social Sciences is affiliated with the State Council of China, so this project is listed as official finance.",Government and Civil Society,"http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm, Government Source (Donor/Recipient); https://www.gatewayhouse.in/india-china-bilateral/, Government Source (Donor/Recipient)",NA,NA,country_level,,http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm,This project created an annual thinktank conference between China and India. The meetings will alternate between China and India so it was coded up to country level due to some of the meetings taking place out of the country and the meeting locatons not being known yet.,good code up,,country
69217,Bank of China provides $69.9 million loan to SSTL to buy ZTE equipment (Linked to Project ID #67448),"On June 29, 2009, Sistema Shyam TeleServices Limited (SSTL), a joint venture between Sistema of Russia and Shyam Group of India, entered into a buyer credit agreement (SSTL-Bank of China Agreement) with Bank of China Limited, Shenzhen Branch allowing borrowings of up to approximately $69.9 million (under security of China Export & Credit Insurance Corporation Sinosure), to facilitate investments for augmenting the nation-wide wireless infrastructure of its mobile services network in India, under the MTS brand. The loan was provided to finance telecommunication equipment supplies. As of December 31, 2011, the total amount outstanding under the credit agreement was approximately $69.6 million. The loan has a final maturity date of October 6, 2017. The agreement is for a period of eight years with three years of moratorium on principle repayment. The facilities have interest rates between 2.31-2.76% (LIBOR+ 2.31%-2.76). The company will invest the loan to source supplies from ZTE, a provider of telecommunications equipment and network services to build-out the CDMA network. The facility is guaranteed by Sistema JSFC. The loan is subject to a number of early repayment events, including change of control over the borrower. Non-compliance with covenants under the credit agreement with Bank of China Limited, Shenzhen Branch, in addition to other events, may constitute an event of default. These other events include: (i) any creditor becoming entitled to declare the debt of SSTL (and its subsidiaries) or Sistema JSFC over a certain amount due and payable as a result of an event of default; (ii) any litigation, arbitration, administrative, governmental, regulatory or other investigation, proceedings or disputes which could reasonably be expected to have a material adverse effect on the business, assets, financial condition, results of operations or prospects of SSTL or Sistema JSFC; (iii) any event or circumstance or environmental incident which are in the opinion of the lender reasonably likely to have, or result in, a material adverse effect on SSTL or Sistema; (iv) termination, expiration, renewal of an Indian telecom licence, or any circumstance subsisting which permits termination of an Indian telecom licence, which the lenders determine has or is likely to have a material adverse effect on the business, assets, financial condition, results of operations or prospects of SSTL or Sistema JSFC; (v) any expropriation, attachment, sequestration, distress or execution affecting any asset or assets of SSTL (or any of its subsidiaries), or Sistema JSFC (or any of its material subsidiaries as listed in the agreement) with a value above a certain amount; (vi) any breach of representation (which automatically repeat on each draw-down request date and on the first day of each interest period), including (without limitation) a representation that no litigation has been commenced which, if adversely determined, might reasonably be expected to have a material adverse effect on the business, assets, financial condition, results of operations or prospects of SSTL or Sistema JSFC; and (vii) any steps taken (or statement of intention to take steps) by any governmental authority with a view to the seizure, expropriation, nationalisation or acquisition of controlling stake in SSTL or assets or revenues of SSTL with a value above a certain amount. STAFF_NOTE: The loan will go to projects in India not Russia. On 14 January 2016, Reliance Communications announced that it had acquired Sistema Shyam TeleServices Limited (SSTL, operating as MTS India) in an all-stock deal. In February 2019, Reliance Communications filed for bankruptcy as it was unable to sell assets to repay its debts.",Communications,"https://www.ciol.com/sstl-bank-china-ink-usd70mn-agreement/, Social Media, including Unofficial Blogs; https://economictimes.indiatimes.com/industry/telecom/sistema-shyam-teleservices-limited-signs-70-mn-loan-agreement-with-bank-of-china/articleshow/4786357.cms, Social Media, including Unofficial Blogs; https://en.wikipedia.org/wiki/Reliance_Communications#Acquisition_of_MTS_India_and_Digicable, Media Report, including Wikileaks; https://www.dropbox.com/s/een2ych5zk3t55u/2012%20Bond%20Prospectus%20for%20Bashneft.pdf?dl=0, Implementing/Intermediary Agency Source; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ENPNEW0020090803e5830008a&cat=a&ep=ASE, Media Report, including Wikileaks; https://www.reuters.com/article/sistema-loan/sistema-india-unit-gets-70-mln-bank-of-china-loan-idUSDEL21311020090716, Media Report, including Wikileaks","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ENPNEW0020090803e5830008a&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,https://economictimes.indiatimes.com/industry/telecom/sistema-shyam-teleservices-limited-signs-70-mn-loan-agreement-with-bank-of-china/articleshow/4786357.cms,Sistema Shyam TeleServices Limited received money to expand its wireless operations across the country. It was coded up to country level because the wireless infrastructure was improved across India.,good code up,,country
42653,Chinese doctors to provide free services in India,"In January 2008, it was announced that a joint team of Chinese and Indian doctors will provide free medical services in some of the poorest regions of India in memory of an Indian doctor who died serving in China over 70 years ago. A China India Joint Medical Mission (CIJMM) has been set up during Prime Minister Manmohan Singh's visit to Beijing to serve the rural populations of the two countries. The 20 doctors will first serve in Hebei province in north China. The joint mission is also expected to visit India by the end of the year. All the medical services offered by the doctors would be free. These would include medical consultations and drugs.",Health,"https://global.factiva.com/redir/default.aspx?P=sa&an=HNIANS0020080115e41f000bd&cat=a&ep=ASE, Media Report, including Wikileaks","https://global.factiva.com/redir/default.aspx?P=sa&an=HNIANS0020080115e41f000bd&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,https://www.indiatoday.in/latest-headlines/story/india-china-launch-joint-medical-mission-22250-2008-01-15,This project created a Joint China India Medical Mission where the two countries will send doctors to poor regions in each other's countries. This program will alternate between the countries every year. It was coded up to country level due to some of the activities taking place out of India and no more granular information being available.,good code up,,country
54018,China and India Send 200 Youth to Visit Each Other As Cultural Communication (Linked to Project #54025),"In July 2015, China and India agree to send 200 youth to each other's country. The delegation comprising students, researchers, youth leaders visited various Chinese cities including Beijing, Wuhan, Kunming, Shanghai, and Guangzhou from July 3 to 10, 2015. India and China have implemented the annual India-China Youth Exchange program since 2006-2007. A large delegation of Chinese youth have also been visiting India under this program. In his speech, Indian Ambassador Gautam Bambawale emphasized strengthening people-to-people exchanges between the two countries. The other project achieved at the same time is the Sino-India Communication Fund(#54025) STAFF_NOTE: CRS Sector 16061 (culture and recreation). The flow type and flow class were set to vague, as it is unclear how China or India were financing the project.",Other Social infrastructure and services,"http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm, Government Source (Donor/Recipient); http://in.china-embassy.org/chn/zygx/zywx/t738015.htm, Government Source (Donor/Recipient); http://in.china-embassy.org/chn/zygx/zywx/t779468.htm, Government Source (Donor/Recipient); http://in.china-embassy.org/chn/zygx/zywl1/t861360.htm, Government Source (Donor/Recipient); https://timesofindia.indiatimes.com/world/china/200-member-indian-youth-delegation-visits-china/articleshow/64874301.cms, Media Report, including Wikileaks",NA,NA,country_level,,http://in.china-embassy.org/chn/zygx/zywx/t1264214.htm,This project set up a cultural exchange program for Chinese and Indian youths. This program was coded as country level because it involved children leaving the country.,good code up,,country
54349,"CDB provides $1.33 billion loan to Reliance Communications (Facility III) (Linked to Project ID #42654, #54348, #54350)","On March 9, 2011, Reliance Communications entered into a $1.33 billion term loan facility agreement ('Facility III') with China Development Bank to refinance a 3G spectrum fee payment and facilitate the acquisition of equipment imports from Chinese vendors. As of December 31, 2014, $1.237 billion of the principal amount was outstanding under this facility. This loan carried an interest rate of LIBOR plus a margin of 3.25%. In February 2019, Reliance Communications filed for bankruptcy as it was unable to sell assets to repay its debts. This project is linked to three other CDB loans to Reliance: $750 million USD in 2008 (Facility I) (#42654), $300 million USD in 2011 (Facility II) (#54348), and $300 million USD in 2011 (Facility IV) (#54350). All of these loans were probably used to stave off bankruptcy. Many creditors, including the CDB, are now suing the Reliance Communications to recover unpaid debts. STAFF_NOTE: We calculate the average 6-month LIBOR rate (0.208%) in the month when the loan agreement was signed (March 2011) and add a 3.25% margin to arrive at our interest rate estimate of 3.458%.",Communications,"https://links.sgx.com/FileOpen/Reliance%20Communications%20-%20Final%20OC.ashx?App=Prospectus&FileID=26422, Implementing/Intermediary Agency Source; https://www.reuters.com/article/reliancecomm-fccb/update-3-china-banks-lend-1-18-bln-to-anil-ambanis-reliance-comm-idUSL3E8CH1DM20120117, Media Report, including Wikileaks; https://economictimes.indiatimes.com/news/economy/finance/chinese-lenders-like-icbc-cdb-gradually-increasing-india-exposure/articleshow/44255493.cms, Media Report, including Wikileaks; https://en.wikipedia.org/wiki/Reliance_Communications. , Media Report, including Wikileaks; https://thewire.in/business/uk-court-orders-anil-ambani-to-pay-717-million-to-chinese-banks-within-21-days, Social Media, including Unofficial Blogs; https://www.bseindia.com/bseplus/annualreport/532712/5327120311.pdf, Implementing/Intermediary Agency Source",NA,NA,No,https://gist.github.com/jmitchell01/ed636fa39144a1b4a80d9d58392aa6fe,https://www.reuters.com/article/reliancecomm-fccb/update-3-china-banks-lend-1-18-bln-to-anil-ambanis-reliance-comm-idUSL3E8CH1DM20120117,"Reliance Communications received a loan from China in order to alleivate some of its debt and acquire equipment. However, it appears that in 2016 the company was forced to close due to its debts. The company is located in New Mumbai, which is in Thane District.",good,https://gist.github.com/abgaddi/f95f79f19b5433b52c04a0c1593baaec,district
